ConPhylum,TempPref,GenusSpecies,ConGenus,ConFamily,ConOrder,ConClass,Superkingdom,GrowthRate,RateUnit,Optimum.Temp,TempUnit,AverageVolume,VolumeUnit,Sources,Notes,Author,Temp,Unit,arrhenius_tmp,x,y,z,r.sqr,lntercept,a,RE,E,TCorrected_GrowthRate
Cyanophyta,Mesophile,Aphanizomenon flosaquae,Aphanizomenon,Nostocaceae,Nostocales,Cyanophyceae,Bacteria,1.36E-05,s^-1,25,Celsius,1.96E-15,m^3,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",Saujanya’s phytoplankton data,Hira,298.15,K,38.90970342,-11.20544077,-33.86583192,38.90970342,0.330136174,-28.30035415,-0.232375135,0.215447415,-0.215447415,3.11E-09
Deinococcus-Thermus,Mesophile,Deinococcus radiodurans,Deinococcus,Deinococcaceae,Deinococcales,Deinococci,Bacteria,3.28E-05,s^-1,33.5,Celsius,8.38E-18,m^3,"bacdive-microa, engqvist, genbank, gold, jemma-refseq, kegg, mediadb, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","1, 555, 4613, 7761, 12331, 12841, 14081, 18560, 18701, 18707, 18718, 18723, 18849",Madin,306.65,K,37.83116933,-10.32508204,-39.32068376,37.83116933,0,-10.32508204,NA,NA,NA,NA
Euryarchaeota,Mesophile,Archaeoglobus veneficus,Archaeoglobus,Archaeoglobaceae,Archaeoglobales,Archaeoglobi,Archaea,2.97E-06,s^-1,76.25,Celsius,6.43E-19,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","492, 555, 5332, 12331, 12434, 15367, 18701, 18707, 18718, 18723",Madin,349.4,K,33.20242723,-12.72694861,-41.88814223,33.20242723,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,4.12E-05
Euryarchaeota,Mesophile,Methanocorpusculum aggregans,Methanocorpusculum,Methanocorpusculaceae,Methanomicrobiales,Methanomicrobia,Archaea,8.51E-06,s^-1,35,Celsius,2.05E-18,m^3,"gold, methanogen","12331, 18611",Madin,308.15,K,37.6470163,-11.67426862,-40.72869188,37.6470163,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.00016806
Euryarchaeota,Mesophile,Halococcus hamelinensis,Halococcus,Halococcaceae,Halobacteriales,Halobacteria,Archaea,4.23E-06,s^-1,37,Celsius,1.05E-18,m^3,"corkrey, fierer, gold, microbe-directory, protraits","246, 1922, 12331, 18701, 18718",Madin,310.15,K,37.4042498,-12.37330856,-41.39774151,37.4042498,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,8.19E-05
Euryarchaeota,Mesophile,Archaeoglobus fulgidus,Archaeoglobus,Archaeoglobaceae,Archaeoglobales,Archaeoglobi,Archaea,3.31E-07,s^-1,77.667,Celsius,2.88E-19,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva","20, 555, 4624, 7758, 12331, 12431, 14068, 16996, 18701, 18707, 18718, 18723, 18804",Madin,350.817,K,33.06831788,-14.92114746,-42.69132647,33.06831788,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,4.55E-06
Euryarchaeota,Mesophile,Methanosalsum zhilinae,Methanosalsum,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,5.87E-06,s^-1,45,Celsius,1.59E-18,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, patric, rrndb","555, 5216, 12331, 13264, 15453, 18666, 18701, 18707, 18723",Madin,318.15,K,36.46370603,-12.04565592,-40.98279766,36.46370603,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000105548
Euryarchaeota,Mesophile,Methanosaeta concilii,Methanosaeta,Methanosaetaceae,Methanosarcinales,Methanomicrobia,Archaea,8.81E-07,s^-1,37.5,Celsius,3.16E-18,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, rrndb","555, 5439, 12331, 13262, 15384, 18663, 18701, 18723",Madin,310.65,K,37.34404659,-13.94220821,-40.29595965,37.34404659,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,1.70E-05
Euryarchaeota,Mesophile,Methanosarcina vacuolata,Methanosarcina,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,6.86E-06,s^-1,38,Celsius,3.53E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, methanogen, rrndb","350, 555, 6405, 12331, 13275, 17523, 18679, 18723",Madin,311.15,K,37.28403688,-11.88980312,-40.1852338,37.28403688,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000131634
Euryarchaeota,Mesophile,Methanothermobacter crinale,Methanothermobacter,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,4.95E-07,s^-1,65,Celsius,2.79E-19,m^3,"corkrey, engqvist, methanogen","401, 555, 18687",Madin,338.15,K,34.30704739,-14.51870807,-42.72307517,34.30704739,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,7.50E-06
Euryarchaeota,Mesophile,Methanosarcina semesiae,Methanosarcina,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,2.18E-05,s^-1,32.5,Celsius,2.87E-18,m^3,"corkrey, gold, methanogen","427, 12331, 18674",Madin,305.65,K,37.95494217,-10.73360059,-40.39221964,37.95494217,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000441151
Euryarchaeota,Mesophile,Methanocorpusculum bavaricum,Methanocorpusculum,Methanocorpusculaceae,Methanomicrobiales,Methanomicrobia,Archaea,1.22E-05,s^-1,37,Celsius,1.05E-18,m^3,"corkrey, engqvist, gold, methanogen","412, 555, 12331, 18612",Madin,310.15,K,37.4042498,-11.31407461,-41.39774151,37.4042498,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000236341
Euryarchaeota,Mesophile,Methanosaeta thermophila,Methanosaeta,Methanosaetaceae,Methanosarcinales,Methanomicrobia,Archaea,3.98E-07,s^-1,57.5,Celsius,4.40E-18,m^3,"engqvist, genbank, gold, kegg, methanogen, microbe-directory, patric, protraits","555, 4816, 12331, 14456, 18663, 18701, 18707, 18718",Madin,330.65,K,35.08522025,-14.73681383,-39.96492713,35.08522025,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,6.42E-06
Euryarchaeota,Mesophile,Methanocorpusculum parvum,Methanocorpusculum,Methanocorpusculaceae,Methanomicrobiales,Methanomicrobia,Archaea,7.41E-06,s^-1,37,Celsius,1.05E-18,m^3,"engqvist, gold, methanogen, patric","555, 12331, 18614, 18707",Madin,310.15,K,37.4042498,-11.81268012,-41.39774151,37.4042498,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000143548
Euryarchaeota,Mesophile,Methanobrevibacter acididurans,Methanobrevibacter,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,4.13E-06,s^-1,35,Celsius,6.70E-20,m^3,"gold, methanogen","12331, 18581",Madin,308.15,K,37.6470163,-12.39723315,-44.14959433,37.6470163,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,8.16E-05
Euryarchaeota,Mesophile,Methanobrevibacter arboriphilus,Methanobrevibacter,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,5.81E-06,s^-1,33.5,Celsius,7.07E-19,m^3,"engqvist, gold, methanogen","555, 12331, 18582",Madin,306.65,K,37.83116933,-12.05592999,-41.79325629,37.83116933,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000116425
Euryarchaeota,Mesophile,Methanoregula formicica,Methanoregula,Methanoregulaceae,Methanomicrobiales,Methanomicrobia,Archaea,5.23E-06,s^-1,31.5,Celsius,4.19E-19,m^3,"engqvist, fierer, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, protraits, rrndb","555, 2571, 5601, 12331, 13261, 16262, 18662, 18701, 18718, 18723",Madin,304.65,K,38.07952757,-12.16109928,-42.31641603,38.07952757,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000106886
Euryarchaeota,Mesophile,Halobaculum gomorrense,Halobaculum,Haloferacaceae,Haloferacales,Halobacteria,Archaea,0.00015817,s^-1,42.9886,Celsius,4.27E-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118,Hira,316.1386,K,36.69570269,-8.751840154,-39.99491785,36.69570269,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.002896815
Euryarchaeota,Mesophile,Methanococcus aeolicus,Methanococcus,Methanococcaceae,Methanococcales,Methanococci,Archaea,2.61E-05,s^-1,44.2,Celsius,5.61E-18,m^3,"corkrey, engqvist, fierer, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, patric, protraits, rrndb","369, 555, 2564, 4904, 12331, 13247, 14591, 18607, 18701, 18707, 18718, 18723",Madin,317.35,K,36.55562651,-10.55357524,-39.72198095,36.55562651,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000472734
Euryarchaeota,Mesophile,Methanothermobacter defluvii,Methanothermobacter,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,5.61E-06,s^-1,60,Celsius,5.49E-19,m^3,"corkrey, engqvist, gold, methanogen, bergeys","506, 555, 12331, 18688",Madin,333.15,K,34.82193629,-12.09095984,-42.04618851,34.82193629,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,8.86E-05
Euryarchaeota,Mesophile,Methanobacterium congolense,Methanobacterium,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,6.64E-06,s^-1,39.5,Celsius,9.30E-19,m^3,"corkrey, engqvist, genbank, gold, methanogen, rrndb","206, 555, 6735, 12331, 18566, 18723",Madin,312.65,K,37.10515936,-11.92239859,-41.51910237,37.10515936,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000125619
Euryarchaeota,Mesophile,Methanosarcina thermophila,Methanosarcina,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,3.40E-06,s^-1,52.5,Celsius,8.38E-18,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, methanogen, rrndb","555, 6400, 7202, 12331, 13274, 17595, 17596, 18678, 18723",Madin,325.65,K,35.62391547,-12.59173513,-39.32068376,35.62391547,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,5.72E-05
Euryarchaeota,Mesophile,Methanosaeta pelagica,Methanosaeta,Methanosaetaceae,Methanosarcinales,Methanomicrobia,Archaea,3.23E-07,s^-1,30,Celsius,1.29E-18,m^3,"engqvist, methanogen","555, 18665",Madin,303.15,K,38.26794681,-14.94561351,-41.19188946,38.26794681,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,6.70E-06
Euryarchaeota,Mesophile,Methanosarcina mazei,Methanosarcina,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,8.43E-06,s^-1,35.6,Celsius,8.38E-18,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, patric, protraits, rrndb","555, 4647, 7751, 8101, 8561, 8811, 9038, 11393, 12331, 13270, 14134, 16344, 18120, 18203, 18673, 18701, 18707, 18718, 18723",Madin,308.75,K,37.57385611,-11.68371379,-39.32068376,37.57385611,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000165517
Euryarchaeota,Mesophile,Methanosarcina acetivorans,Methanosarcina,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,7.31E-06,s^-1,38.125,Celsius,8.38E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, patric, protraits, rrndb","305, 555, 4655, 12331, 13265, 14132, 18667, 18701, 18707, 18718, 18723",Madin,311.275,K,37.26906457,-11.82626728,-39.32068376,37.26906457,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000140102
Euryarchaeota,Mesophile,Methanobrevibacter filiformis,Methanobrevibacter,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,2.60E-06,s^-1,30,Celsius,1.63E-19,m^3,"engqvist, gold, methanogen","555, 12331, 18585",Madin,303.15,K,38.26794681,-12.85999911,-43.26053675,38.26794681,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,5.39E-05
Euryarchaeota,Mesophile,Methanobacterium palustre,Methanobacterium,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,5.04E-06,s^-1,35,Celsius,7.04E-19,m^3,"corkrey, engqvist, gold, methanogen","444, 555, 12331, 18576",Madin,308.15,K,37.6470163,-12.19810448,-41.7975086,37.6470163,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,9.95E-05
Euryarchaeota,Mesophile,Methanosarcina spelaei,Methanosarcina,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,6.41E-07,s^-1,33,Celsius,2.83E-17,m^3,"engqvist, methanogen, patric","555, 18677, 18707",Madin,306.15,K,37.89295468,-14.26023638,-38.10366987,37.89295468,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,1.29E-05
Euryarchaeota,Mesophile,Methanobacterium petrolearium,Methanobacterium,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,1.72E-06,s^-1,35,Celsius,2.64E-19,m^3,"corkrey, engqvist, fierer, gold, methanogen","170, 555, 2558, 12331, 18568",Madin,308.15,K,37.6470163,-13.27318627,-42.77833785,37.6470163,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,3.40E-05
Euryarchaeota,Mesophile,Methanosaeta harundinacea,Methanosaeta,Methanosaetaceae,Methanosarcinales,Methanomicrobia,Archaea,2.23E-06,s^-1,35.5,Celsius,2.35E-18,m^3,"corkrey, engqvist, fierer, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, patric, rrndb","384, 555, 2572, 5665, 12331, 13263, 15884, 18664, 18701, 18707, 18723",Madin,308.65,K,37.58602972,-13.01350897,-40.59211635,37.58602972,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,4.38E-05
Euryarchaeota,Mesophile,Methanogenium marinum,Methanogenium,Methanomicrobiaceae,Methanomicrobiales,Methanomicrobia,Archaea,4.44E-06,s^-1,25,Celsius,1.39E-18,m^3,"corkrey, engqvist, gold, methanogen","326, 555, 12331, 18632",Madin,298.15,K,38.90970342,-12.32485618,-41.11722793,38.90970342,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,9.69E-05
Euryarchaeota,Mesophile,Methanofollis formosanus,Methanofollis,Methanomicrobiaceae,Methanomicrobiales,Methanomicrobia,Archaea,2.96E-06,s^-1,37,Celsius,5.61E-18,m^3,"engqvist, gold, methanogen","555, 12331, 18627",Madin,310.15,K,37.4042498,-12.73032129,-39.72198095,37.4042498,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,5.73E-05
Euryarchaeota,Mesophile,Methanobacterium alcaliphilum,Methanobacterium,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,5.81E-06,s^-1,37,Celsius,3.16E-18,m^3,"engqvist, gold, methanogen","555, 12331, 18562",Madin,310.15,K,37.4042498,-12.05592999,-40.29595965,37.4042498,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000112553
Euryarchaeota,Mesophile,Archaeoglobus profundus,Archaeoglobus,Archaeoglobaceae,Archaeoglobales,Archaeoglobi,Archaea,6.81E-07,s^-1,82,Celsius,2.48E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, patric, protraits, rrndb","508, 555, 5059, 12331, 12432, 15081, 18707, 18718, 18723",Madin,355.15,K,32.66486857,-14.19970353,-40.53827311,32.66486857,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,9.06E-06
Euryarchaeota,Mesophile,Halobacterium salinarum,Halobacterium,Halobacteriaceae,Halobacteriales,Halobacteria,Archaea,0.00018508,s^-1,49.1739,Celsius,4.27E-18,m^3,https://books.google.co.uk/books?id=swciHNNWZDEC&pg=PA118&dq=Halobacterium+cell+size&hl=en&sa=X&ved=0ahUKEwj6ksfXnZrbAhUOe8AKHSmQC2gQ6AEIOTAD#v=onepage&q=Halobacterium%20cell%20size&f=false,pg.118,Hira,322.3239,K,35.99152304,-8.594722394,-39.99491785,35.99152304,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.003205704
Euryarchaeota,Mesophile,Methanocalculus pumilus,Methanocalculus,Methanocalculaceae,Methanomicrobiales,Methanomicrobia,Archaea,5.67E-06,s^-1,35,Celsius,7.63E-19,m^3,"engqvist, gold, methanogen","555, 12331, 18593",Madin,308.15,K,37.6470163,-12.08032144,-41.71702892,37.6470163,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000111974
Euryarchaeota,Mesophile,Methanobacterium espanolae,Methanobacterium,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,3.61E-06,s^-1,35,Celsius,2.88E-18,m^3,"corkrey, engqvist, gold, methanogen","423, 555, 12331, 18567",Madin,308.15,K,37.6470163,-12.53180279,-40.38874138,37.6470163,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,7.13E-05
Euryarchaeota,Mesophile,Ferroglobus placidus,Ferroglobus,Archaeoglobaceae,Archaeoglobales,Archaeoglobi,Archaea,7.60E-07,s^-1,85,Celsius,1.05E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","304, 555, 5092, 12331, 12946, 15099, 18701, 18707, 18718, 18723",Madin,358.15,K,32.39125527,-14.0899474,-41.39774151,32.39125527,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,9.90E-06
Euryarchaeota,Mesophile,Haloferax volcanii,Haloferax,Haloferacaceae,Haloferacales,Halobacteria,Archaea,0.00018468,s^-1,45.0901,Celsius,1.14E-17,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.124,Hira,318.2401,K,36.45338244,-8.59688596,-39.01291832,36.45338244,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.00331801
Euryarchaeota,Mesophile,Halogeometricum borinquense,Halogeometricum,Haloferacaceae,Haloferacales,Halobacteria,Archaea,0.00018992,s^-1,49.0452,Celsius,5.11E-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122,Hira,322.1952,K,36.00589976,-8.568907627,-39.81533227,36.00589976,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.003293286
Euryarchaeota,Mesophile,Methanocalculus taiwanensis,Methanocalculus,Methanocalculaceae,Methanomicrobiales,Methanomicrobia,Archaea,6.36E-06,s^-1,37,Celsius,1.59E-18,m^3,"corkrey, engqvist, gold, methanogen","477, 555, 12331, 18594",Madin,310.15,K,37.4042498,-11.96548218,-40.98279766,37.4042498,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000123207
Euryarchaeota,Mesophile,Halococcus morrhuae,Halococcus,Halobacteriaceae,Halobacteriales,Halobacteria,Archaea,0.00020521,s^-1,50.9957,Celsius,1.02E-18,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122,Hira,324.1457,K,35.78923945,-8.491476713,-41.42672905,35.78923945,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.003497852
Euryarchaeota,Mesophile,Methanobrevibacter curvatus,Methanobrevibacter,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,2.41E-06,s^-1,30,Celsius,1.35E-19,m^3,"engqvist, gold, methanogen","555, 12331, 18584",Madin,303.15,K,38.26794681,-12.93588381,-43.44901217,38.26794681,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,5.00E-05
Euryarchaeota,Mesophile,Methanosphaera stadtmanae,Methanosphaera,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,1.08E-05,s^-1,37.5,Celsius,1.39E-18,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, patric, protraits, rrndb","555, 4810, 12331, 13276, 14352, 18681, 18701, 18707, 18718, 18723",Madin,310.65,K,37.34404659,-11.43596442,-41.11722793,37.34404659,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000208224
Euryarchaeota,Mesophile,Methanolobus profundi,Methanolobus,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,1.93E-05,s^-1,30,Celsius,1.02E-18,m^3,"engqvist, gold, methanogen","555, 12331, 18645",Madin,303.15,K,38.26794681,-10.85540546,-41.42672905,38.26794681,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000400368
Euryarchaeota,Mesophile,Methanofollis liminatans,Methanofollis,Methanomicrobiaceae,Methanomicrobiales,Methanomicrobia,Archaea,5.66E-06,s^-1,39,Celsius,3.53E-18,m^3,"engqvist, gold, methanogen, microbe-directory","555, 12331, 18628, 18701",Madin,312.15,K,37.16459418,-12.08208667,-40.1852338,37.16459418,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000107584
Euryarchaeota,Mesophile,Methanosarcina horonobensis,Methanosarcina,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,1.20E-05,s^-1,37,Celsius,1.04E-17,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, methanogen, rrndb","555, 6408, 12331, 13268, 17626, 18671, 18723",Madin,310.15,K,37.4042498,-11.33060391,-39.10472587,37.4042498,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000232467
Euryarchaeota,Mesophile,Methanomethylovorans uponensis,Methanomethylovorans,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,5.14E-06,s^-1,37,Celsius,1.05E-18,m^3,"corkrey, engqvist, methanogen","515, 555, 18654",Madin,310.15,K,37.4042498,-12.17845748,-41.39774151,37.4042498,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,9.96E-05
Euryarchaeota,Mesophile,Methanococcoides methylutens,Methanococcoides,Methanosarcinaceae,Methanosarcinales,Methanomicrobia,Archaea,1.25E-05,s^-1,32.5,Celsius,3.14E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, methanogen, patric, rrndb","438, 555, 7222, 12331, 13246, 17614, 18605, 18707, 18723",Madin,305.65,K,37.95494217,-11.28978191,-40.30230887,37.95494217,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000252953
Euryarchaeota,Mesophile,Methanococcus maripaludis,Methanococcus,Methanococcaceae,Methanococcales,Methanococci,Archaea,3.11E-05,s^-1,35.429,Celsius,1.97E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, mediadb, methanogen, microbe-directory, patric, protraits, rrndb","34, 555, 4493, 7854, 8027, 8622, 8772, 9077, 12331, 13248, 13249, 14214, 14530, 14592, 14654, 15495, 17416, 17417, 18560, 18608, 18701, 18707, 18718, 18723",Madin,308.579,K,37.59467778,-10.37830274,-40.76849813,37.59467778,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000611636
Euryarchaeota,Mesophile,Methanococcus voltae,Methanococcus,Methanococcaceae,Methanococcales,Methanococci,Archaea,2.32E-05,s^-1,38,Celsius,5.61E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, methanogen, microbe-directory, patric, protraits, rrndb","503, 555, 4530, 12331, 13251, 15176, 18610, 18701, 18707, 18718, 18723",Madin,311.15,K,37.28403688,-10.67135828,-39.72198095,37.28403688,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.000445175
Euryarchaeota,Mesophile,Methanobacterium subterraneum,Methanobacterium,Methanobacteriaceae,Methanobacteriales,Methanobacteria,Archaea,3.61E-05,s^-1,39.931,Celsius,4.26E-19,m^3,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234,Hira,313.081,K,37.05407889,-10.22921769,-42.29984761,37.05407889,0.039662804,0.918251111,0.241566878,-0.079238074,0.079238074,0.0006802
