"ConPhylum","GenusSpecies","ConGenus","ConFamily","ConOrder","ConClass","Superkingdom","GrowthRate","RateUnit","Optimum.Temp","TempUnit","AverageVolume","VolumeUnit","Sources","Notes","OptimumTemp","arrhenius_tmp","TempPref","x","y","z","r.sqr","a","RE","p_volume","p_temp","E","TCorrected_GrowthRate"
"194","Proteobacteria","Escherichia coli","Escherichia","Enterobacteriaceae","Enterobacterales","Gammaproteobacteria","Bacteria",0.000162619,"s^-1",36.971,"Celsius",3.6e-19,"m^3","bacdive-microa, corkrey, engqvist, genbank, gold, jemma-refseq, kegg, masonmm, mediadb, microbe-directory, pasteur, patric, protraits, rrndb, silva","1, 151, 555, 4393, 7939, 7951, 8691, 9139, 9152, 9460, 9473, 9704, 9716, 9902, 9912, 10054, 10067, 10196, 10208, 10312, 10323, 10411, 10421, 10493, 10502, 10571, 10581, 10648, 10658, 10719, 10728, 10782, 10791, 10841, 10849, 10893, 10900, 10937, 10946, 10988, 10997, 11027, 11036, 11063, 11072, 11103, 11110, 11143, 11150, 11180, 11188, 11216, 11225, 11249, 11257, 11283, 11288, 11314, 11319, 11338, 11344, 11358, 11366, 11379, 11386, 11402, 11408, 11452, 11462, 11465, 11470, 11474, 11481, 11485, 11493, 11497, 11504, 11507, 11514, 11517, 11522, 11526, 11527, 11530, 11533, 11535, 11539, 11542, 11544, 11549, 11552, 11556, 11560, 11566, 11568, 11571, 11573, 11578, 11598, 11454, 11606, 11610, 10377, 11623, 11629, 11630, 11636, 11638, 11644, 11647, 11654, 11655, 11662, 11674, 11681, 11698, 11702, 7902, 11718, 11722, 11728, 11731, 11737, 11742, 11743, 11749, 11752, 11757, 11758, 11764, 11767, 11777, 11778, 11781, 11785, 11790, 11794, 11801, 11805, 11808, 11812, 11816, 11820, 11833, 11840, 11843, 11847, 11850, 11855, 11861, 11865, 11867, 11870, 11872, 11873, 11884, 11887, 11890, 11894, 11896, 11904, 11907, 11908, 11911, 11924, 11981, 11983, 11984, 11987, 11988, 11989, 12018, 12021, 9287, 8186, 12025, 12027, 12028, 12031, 12032, 12034, 12035, 12036, 12037, 12040, 12041, 12044, 12045, 12048, 12050, 12053, 12054, 12057, 12065, 12066, 4576, 12069, 12070, 12071, 12072, 12073, 12074, 12075, 12076, 12080, 12082, 12084, 12090, 12093, 12094, 12096, 12101, 12102, 12103, 9801, 8538, 12110, 12111, 12112, 12113, 12114, 12115, 12116, 12117, 12118, 12119, 12120, 12121, 12122, 12123, 12124, 12125, 12128, 12131, 12134, 12137, 12139, 12141, 12144, 12145, 6286, 12147, 12148, 12149, 12150, 12151, 12152, 12153, 12154, 12155, 7162, 12156, 12157, 10621, 12160, 12161, 12162, 12163, 12164, 12165, 12166, 12167, 12168, 12169, 12170, 12171, 12172, 12173, 12174, 12175, 9317, 12176, 12177, 12178, 12179, 12180, 12181, 12182, 12183, 12184, 12185, 12186, 12187, 5131, 12188, 12189, 12190, 9974, 12191, 12192, 12194, 12197, 12198, 12199, 12200, 12201, 12202, 12203, 4607, 12322, 12323, 12324, 12325, 12326, 12327, 12328, 12329, 12330, 12331, 12933, 12934, 12935, 12936, 12937, 14064, 14098, 14102, 14121, 14156, 14377, 14412, 14464, 14629, 14630, 14705, 14711, 14736, 14817, 14823, 14835, 14865, 14866, 14867, 14868, 14869, 14870, 14893, 14952, 14970, 14978, 14983, 14988, 15040, 15041, 15042, 15117, 15618, 15889, 15890, 15891, 15892, 15893, 15894, 15895, 15896, 15897, 15898, 15924, 15960, 15961, 15962, 15963, 15971, 15989, 15994, 15995, 15997, 16015, 16135, 16136, 16188, 16312, 16403, 16689, 16690, 16738, 16818, 16819, 17985, 18545, 18560, 18701, 18707, 18718, 18747, 18723, 18857",310.121,37.4077475380446,"Mesophile",-8.72410051650862,-42.4681829214248,37.4077475380446,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,7.57095447495152e-09
"195","Proteobacteria","Haemophilus influenzae","Haemophilus","Pasteurellaceae","Pasteurellales","Gammaproteobacteria","Bacteria",0.000137825,"s^-1",36.684,"Celsius",2.03e-19,"m^3","bacdive-microa, engqvist, genbank, gold, jemma-refseq, kegg, mediadb, microbe-directory, patric, protraits, rrndb, silva, bergeys","1, 555, 4404, 7929, 7961, 8681, 8713, 9130, 9161, 9451, 9481, 9697, 9725, 10048, 4607, 10190, 4576, 10306, 10663, 5131, 10934, 12206, 12207, 12208, 12331, 13017, 14059, 14289, 14582, 14583, 15312, 15317, 15620, 15874, 15875, 16682, 17183, 17219, 17442, 18560, 18701, 18707, 18718, 18723, 18864",309.834,37.4423984270478,"Mesophile",-8.88952579348853,-43.0410809738332,37.4423984270478,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,6.35762032357e-09
"196","Proteobacteria","[Haemophilus] ducreyi","Haemophilus","Pasteurellaceae","Pasteurellales","Gammaproteobacteria","Bacteria",4.34e-05,"s^-1",36,"Celsius",3.11e-19,"m^3","bacdive-microa, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","1, 555, 4593, 7774, 4576, 12331, 13016, 14185, 18701, 18707, 18718, 18723, 18863",309.15,37.525240414834,"Mesophile",-10.0450511168579,-42.6144940406957,37.525240414834,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.95822578056791e-09
"197","Proteobacteria","Pasteurella multocida","Pasteurella","Pasteurellaceae","Pasteurellales","Gammaproteobacteria","Bacteria",5.93e-05,"s^-1",37,"Celsius",1.95e-18,"m^3","bacdive-microa, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva","1, 555, 4562, 7799, 8073, 8582, 8796, 9053, 9233, 9386, 9538, 9642, 9776, 9849, 9956, 10008, 4576, 5584, 10914, 10923, 10961, 10973, 11009, 4607, 11783, 12331, 13497, 14100, 15629, 15675, 15951, 17078, 18701, 18707, 18718, 18723, 18915",310.15,37.4042497960533,"Mesophile",-9.73290125196059,-40.7787023013172,37.4042497960533,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.76337038867708e-09
"198","Proteobacteria","Rickettsia typhi","Rickettsia","Rickettsiaceae","Rickettsiales","Alphaproteobacteria","Bacteria",4.15e-06,"s^-1",34,"Celsius",1.09e-19,"m^3","genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","4957, 7661, 8160, 12331, 13666, 14238, 15700, 15705, 18701, 18707, 18718, 18723, 18942",307.15,37.7695851350999,"Mesophile",-12.3924022237217,-43.6629390706458,37.7695851350999,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.75438410256113e-10
"199","Proteobacteria","Desulfuromonas acetoxidans","Desulfuromonas","Desulfuromonadaceae","Desulfuromonadales","Deltaproteobacteria","Bacteria",3.75e-05,"s^-1",30,"Celsius",6.5e-19,"m^3","corkrey, engqvist, gold, microbe-directory, patric, protraits, bergeys","17, 555, 12331, 18701, 18707, 18718",303.15,38.2679468060232,"Mesophile",-10.1911696249879,-41.8773145899853,38.2679468060232,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.38801724494969e-09
"200","Proteobacteria","Nitrosomonas europaea","Nitrosomonas","Nitrosomonadaceae","Nitrosomonadales","Betaproteobacteria","Bacteria",2.48e-05,"s^-1",25,"Celsius",7.32e-19,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","555, 4599, 12331, 13412, 14180, 18701, 18707, 18718, 18723, 18909",298.15,38.9097034185676,"Mesophile",-10.6046669047933,-41.7585064389136,38.9097034185676,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,7.73564209985662e-10
"201","Proteobacteria","Acidithiobacillus ferrooxidans","Acidithiobacillus","Acidithiobacillaceae","Acidithiobacillales","Acidithiobacillia","Bacteria",2.33e-07,"s^-1",29.5,"Celsius",1.64e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","140, 555, 4600, 7771, 12331, 12351, 14797, 14849, 18701, 18707, 18718, 18723",302.65,38.3311682611794,"Mesophile",-15.2722273833807,-43.2544205250508,38.3311682611794,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,8.48004441234077e-12
"202","Proteobacteria","Acidithiobacillus thiooxidans","Acidithiobacillus","Acidithiobacillaceae","Acidithiobacillales","Acidithiobacillia","Bacteria",1.34e-06,"s^-1",28,"Celsius",2.62e-19,"m^3","corkrey, engqvist, gold, microbe-directory, pasteur, patric, bergeys","140, 555, 12331, 18701, 18707",301.15,38.5220922272819,"Mesophile",-13.5228409440015,-42.7859424491139,38.5220922272819,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,4.63486373361874e-11
"203","Proteobacteria","Rhodobacter sphaeroides","Rhodobacter","Rhodobacteraceae","Rhodobacterales","Alphaproteobacteria","Bacteria",3.49e-05,"s^-1",30,"Celsius",2.12e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva","555, 4460, 8005, 8640, 8754, 9092, 9196, 9417, 9509, 12331, 13637, 14323, 14523, 14551, 14883, 18701, 18707, 18718, 18723, 18934",303.15,38.2679468060232,"Mesophile",-10.2630237287559,-40.6951155852089,38.2679468060232,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.29178138263318e-09
"204","Proteobacteria","Colwellia psychrerythraea","Colwellia","Colwelliaceae","Alteromonadales","Gammaproteobacteria","Bacteria",6.99e-05,"s^-1",8,"Celsius",5.56e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","278, 555, 4645, 12331, 12755, 14297, 18701, 18707, 18718, 18723, 18844",281.15,41.2624153449971,"Mesophile",-9.56844490872451,-42.0335186586244,41.2624153449971,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.16430033958228e-09
"205","Proteobacteria","Psychrobacter cryohalolentis","Psychrobacter","Moraxellaceae","Pseudomonadales","Gammaproteobacteria","Bacteria",6.4e-05,"s^-1",28.5,"Celsius",2.93e-19,"m^3","corkrey, engqvist, fierer, genbank, gold, kegg, microbe-directory, pasteur, patric, protraits, rrndb","154, 555, 3481, 4809, 4576, 12331, 14389, 18701, 18707, 18718, 18723",301.65,38.4582399278831,"Mesophile",-9.6566274746046,-42.6741143438579,38.4582399278831,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.25167958099317e-09
"206","Proteobacteria","Burkholderia pseudomallei","Burkholderia","Burkholderiaceae","Burkholderiales","Betaproteobacteria","Bacteria",9.12e-05,"s^-1",38.5,"Celsius",9.33e-19,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva","555, 4444, 7892, 7993, 8651, 8742, 9101, 9187, 9427, 9501, 9676, 9746, 9875, 9935, 10029, 10089, 10174, 10227, 10291, 10342, 10393, 10437, 10476, 10519, 10557, 10597, 10632, 10674, 10706, 10736, 10771, 10802, 10830, 10859, 10885, 10908, 10929, 10953, 10981, 11003, 11021, 11040, 11056, 11079, 11096, 11117, 11135, 11158, 11175, 11209, 11231, 11263, 11334, 11479, 11488, 11490, 12209, 12210, 12331, 12581, 14248, 14328, 14519, 14520, 14933, 15943, 16173, 16611, 16736, 16820, 16832, 16931, 17173, 17178, 17210, 17232, 18701, 18707, 18718, 18723, 18827",311.65,37.2242197152124,"Mesophile",-9.30245566088399,-41.5158817520276,37.2242197152124,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,4.45889973974331e-09
"207","Proteobacteria","Photobacterium profundum","Photobacterium","Vibrionaceae","Vibrionales","Gammaproteobacteria","Bacteria",0.000226519,"s^-1",15,"Celsius",1.72e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","555, 4744, 12331, 13518, 14220, 18701, 18707, 18718, 18723, 18918",288.15,40.2600314913966,"Mesophile",-8.39268173134964,-40.9042073830675,40.2600314913966,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,4.9291721608022e-09
"208","Proteobacteria","Thioreductor micantisoli","Thioreductor",NA,NA,"Epsilonproteobacteria","Bacteria",4.18e-05,"s^-1",32,"Celsius",3.6e-19,"m^3","corkrey, engqvist, fierer, gold","368, 555, 4228, 12331",305.15,38.0171328010681,"Mesophile",-10.0826142184336,-42.4681829214248,38.0171328010681,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.65419042275671e-09
"209","Proteobacteria","Pseudomonas savastanoi","Pseudomonas","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Bacteria",8.6e-05,"s^-1",25.5,"Celsius",5.09e-19,"m^3","engqvist, genbank, gold, kegg, masonmm, microbe-directory, pasteur, patric, protraits, rrndb, bergeys","555, 5180, 7594, 12331, 14305, 18551, 18701, 18707, 18718, 18723",298.65,38.8445607709558,"Mesophile",-9.36116326171077,-42.1218389363244,38.8445607709558,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.72952459314592e-09
"210","Proteobacteria","Spongiibacter marinus","Spongiibacter","Spongiibacteraceae","Cellvibrionales","Gammaproteobacteria","Bacteria",1.3e-05,"s^-1",28.333,"Celsius",6.09e-19,"m^3","corkrey, engqvist, fierer, gold, pasteur","227, 555, 2534, 3934, 12331",301.483,38.4795430397268,"Mesophile",-11.2505612005027,-41.9424686851651,38.4795430397268,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,4.54781669465917e-10
"211","Proteobacteria","Chromohalobacter salexigens","Chromohalobacter","Halomonadaceae","Oceanospirillales","Gammaproteobacteria","Bacteria",1.67e-05,"event / (individual * second)",37,"Celsius",1.26e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, mediadb, microbe-directory, pasteur, patric, protraits, rrndb, bergeys","555, 4541, 12331, 12716, 14386, 18560, 18701, 18707, 18718, 18723",310.15,37.4042497960533,"Mesophile",-11.0001018385416,-41.2154199529294,37.4042497960533,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,7.78217293269937e-10
"212","Proteobacteria","Desulfobacter curvatus","Desulfobacter","Desulfobacteraceae","Desulfobacterales","Deltaproteobacteria","Bacteria",4.58e-06,"s^-1",29.75,"Celsius",1.04e-18,"m^3","corkrey, engqvist, gold, microbe-directory, patric","540, 555, 12331, 18701, 18707",302.9,38.2995314435323,"Mesophile",-12.2938115598382,-41.4073109607395,38.2995314435323,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.68101426687085e-10
"213","Proteobacteria","Desulfobacter latus","Desulfobacter","Desulfobacteraceae","Desulfobacterales","Deltaproteobacteria","Bacteria",4.43e-06,"s^-1",30.5,"Celsius",1.52e-17,"m^3","corkrey, engqvist, gold","540, 555, 12331",303.65,38.2049335558898,"Mesophile",-12.3271109739072,-38.7252362460406,38.2049335558898,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.66749521952942e-10
"214","Proteobacteria","Acidihalobacter prosperus","Acidihalobacter","Ectothiorhodospiraceae","Chromatiales","Gammaproteobacteria","Bacteria",1.32e-05,"s^-1",37,"Celsius",2.4e-19,"m^3","corkrey, engqvist, genbank, gold, kegg, patric, rrndb, bergeys","413, 555, 8357, 12331, 18089, 18707, 18723",310.15,37.4042497960533,"Mesophile",-11.2352937283719,-42.873648029533,37.4042497960533,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,6.15117860548693e-10
"215","Proteobacteria","Pseudohaliea rubra","Pseudohaliea","Halieaceae","Cellvibrionales","Gammaproteobacteria","Bacteria",3.37e-05,"s^-1",30,"Celsius",3.78e-19,"m^3","corkrey, engqvist, fierer, gold, pasteur, patric","124, 555, 1901, 12331, 18707",303.15,38.2679468060232,"Mesophile",-10.298012720606,-42.4193927572554,38.2679468060232,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.24736483079479e-09
"216","Proteobacteria","Nisaea denitrificans","Nisaea","Rhodospirillaceae","Rhodospirillales","Alphaproteobacteria","Bacteria",3.63e-05,"s^-1",30,"Celsius",1.4e-18,"m^3","corkrey, engqvist, fierer, gold, pasteur, protraits","374, 555, 2862, 12331, 18718",303.15,38.2679468060232,"Mesophile",-10.2236928166935,-41.1100594372716,38.2679468060232,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.3436006931113e-09
"217","Proteobacteria","Syntrophobacter fumaroxidans","Syntrophobacter","Syntrophobacteraceae","Syntrophobacterales","Deltaproteobacteria","Bacteria",6.05e-07,"s^-1",37,"Celsius",2.43e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva","555, 4732, 12331, 13894, 14457, 18701, 18707, 18718, 18723, 18968",310.15,37.4042497960533,"Mesophile",-14.3180373789156,-40.5586404165404,37.4042497960533,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.81929019418151e-11
"218","Proteobacteria","Nitratifractor salsuginis","Nitratifractor",NA,"Campylobacterales","Epsilonproteobacteria","Bacteria",3.27e-05,"s^-1",37.2,"Celsius",6.5e-19,"m^3","corkrey, engqvist, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb","433, 555, 2863, 5293, 12331, 13404, 15322, 18701, 18707, 18718, 18723",310.35,37.3801452368163,"Mesophile",-10.3281354800611,-41.8773145899853,37.3801452368163,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.53364060291818e-09
"219","Proteobacteria","Photobacterium frigidiphilum","Photobacterium","Vibrionaceae","Vibrionales","Gammaproteobacteria","Bacteria",0.000179275,"s^-1",14,"Celsius",2.77e-18,"m^3","corkrey, engqvist, fierer, gold","270, 555, 3244, 12331",287.15,40.4002370685911,"Mesophile",-8.62658961819564,-40.4276843536936,40.4002370685911,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,3.75796312215635e-09
"220","Proteobacteria","Hydrogenovibrio thermophilus","Hydrogenovibrio","Piscirickettsiaceae","Thiotrichales","Gammaproteobacteria","Bacteria",4.72e-05,"s^-1",37.5,"Celsius",2.3e-19,"m^3","bacdive-microa, corkrey, engqvist, fierer, gold","1, 409, 555, 4224, 12331",310.65,37.3440465934201,"Mesophile",-9.96111666537276,-42.9162076439518,37.3440465934201,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.23510671413394e-09
"221","Proteobacteria","Colwellia piezophila","Colwellia","Colwelliaceae","Alteromonadales","Gammaproteobacteria","Bacteria",7.97e-05,"s^-1",10,"Celsius",1.72e-18,"m^3","corkrey, engqvist, fierer, gold, microbe-directory, patric","452, 555, 1382, 12331, 18701, 18707",283.15,40.9709626496413,"Mesophile",-9.43724097216811,-40.9042073830675,40.9709626496413,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.43482183565943e-09
"222","Proteobacteria","Geobacter sulfurreducens","Geobacter","Geobacteraceae","Desulfuromonadales","Deltaproteobacteria","Bacteria",1.1e-05,"s^-1",29.333,"Celsius",2.62e-19,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, mediadb, microbe-directory, patric, protraits, rrndb, silva, bergeys","555, 4631, 7756, 12331, 12995, 14205, 15834, 18560, 18701, 18707, 18718, 18723, 18859",302.483,38.3523307896508,"Mesophile",-11.4176152851659,-42.7859424491139,38.3523307896508,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,3.98092646093728e-10
"223","Proteobacteria","Photorhabdus luminescens","Photorhabdus","Morganellaceae","Enterobacterales","Gammaproteobacteria","Bacteria",0.000151488,"s^-1",28.8,"Celsius",2.61e-18,"m^3","engqvist, fierer, genbank, gold, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","555, 3251, 7066, 7119, 8381, 8383, 12331, 14199, 18701, 18707, 18718, 18723, 18919",301.95,38.4200300521475,"Mesophile",-8.79500414407276,-40.4871814525582,38.4200300521475,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,5.38430631273656e-09
"224","Proteobacteria","Salinisphaera hydrothermalis","Salinisphaera","Salinisphaeraceae","Salinisphaerales","Gammaproteobacteria","Bacteria",4.13e-05,"s^-1",32.5,"Celsius",9.63e-20,"m^3","corkrey, engqvist, fierer, gold","127, 555, 3726, 12331",305.65,37.9549421699524,"Mesophile",-10.0946480579973,-43.7868186340709,37.9549421699524,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.66173315617745e-09
"225","Proteobacteria","Shewanella donghaensis","Shewanella","Shewanellaceae","Alteromonadales","Gammaproteobacteria","Bacteria",0.00011769,"s^-1",17,"Celsius",3.43e-19,"m^3","corkrey, fierer, gold","334, 3781, 12331",290.15,39.9825196424123,"Mesophile",-9.0474565090747,-42.516556505709,39.9825196424123,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.75769540720789e-09
"226","Proteobacteria","Haliea salexigens","Haliea","Halieaceae","Cellvibrionales","Gammaproteobacteria","Bacteria",1.75e-05,"s^-1",27.5,"Celsius",2.81e-19,"m^3","corkrey, engqvist, fierer, gold, pasteur, protraits","125, 555, 1902, 12331, 18718",300.65,38.5861569075202,"Mesophile",-10.9533096770348,-42.7159322835412,38.5861569075202,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,5.95046879632953e-10
"227","Proteobacteria","Shewanella profunda","Shewanella","Shewanellaceae","Alteromonadales","Gammaproteobacteria","Bacteria",0.000128361,"s^-1",27.5,"Celsius",7.92e-19,"m^3","corkrey, engqvist, fierer, gold, pasteur","525, 555, 3793, 12331",300.65,38.5861569075202,"Mesophile",-8.960663951164,-41.6797255610605,38.5861569075202,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,4.36461785808946e-09
"228","Proteobacteria","Verminephrobacter eiseniae","Verminephrobacter","Comamonadaceae","Burkholderiales","Betaproteobacteria","Bacteria",2.09e-05,"s^-1",26.5,"Celsius",1.72e-19,"m^3","corkrey, engqvist, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb","164, 555, 4280, 4865, 12331, 14002, 14499, 18701, 18707, 18718, 18723",299.65,38.7149276630934,"Mesophile",-10.7757613989935,-43.2067924760615,38.7149276630934,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,6.86668405802121e-10
"229","Proteobacteria","Sulfurimonas paralvinellae","Sulfurimonas","Helicobacteraceae","Campylobacterales","Epsilonproteobacteria","Bacteria",5.87e-06,"s^-1",30,"Celsius",6.8e-19,"m^3","corkrey, engqvist, fierer, gold","288, 555, 4093, 12331",303.15,38.2679468060232,"Mesophile",-12.0456559241243,-41.8321941547048,38.2679468060232,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.17270966076125e-10
"230","Proteobacteria","Dechloromonas denitrificans","Dechloromonas","Azonexaceae","Rhodocyclales","Betaproteobacteria","Bacteria",1.48e-05,"s^-1",30,"Celsius",3.01e-19,"m^3","corkrey, engqvist, fierer, gold, pasteur","73, 555, 1444, 12331",303.15,38.2679468060232,"Mesophile",-11.1208833771942,-42.6471766881261,38.2679468060232,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,5.47804139340144e-10
"231","Proteobacteria","Thiohalobacter thiocyanaticus","Thiohalobacter",NA,NA,"Gammaproteobacteria","Bacteria",6.25e-06,"s^-1",32,"Celsius",1.87e-19,"m^3","corkrey, engqvist, fierer, genbank, gold, rrndb","32, 555, 4218, 6934, 12331, 18723",305.15,38.0171328010681,"Mesophile",-11.982929094216,-43.1231783360204,38.0171328010681,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.47337084742331e-10
"232","Proteobacteria","Desulfovibrio inopinatus","Desulfovibrio","Desulfovibrionaceae","Desulfovibrionales","Deltaproteobacteria","Bacteria",4.81e-06,"s^-1",30,"Celsius",9.31e-18,"m^3","corkrey, engqvist, gold, patric","542, 555, 12331, 18707",303.15,38.2679468060232,"Mesophile",-12.2448134738466,-39.2154425826038,38.2679468060232,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.78036345285547e-10
"233","Proteobacteria","Galenea microaerophila","Galenea","Piscirickettsiaceae","Thiotrichales","Gammaproteobacteria","Bacteria",5.77e-05,"s^-1",35,"Celsius",1.35e-19,"m^3","bacdive-microa, corkrey, engqvist, fierer","1, 493, 555, 1793",308.15,37.6470163045463,"Mesophile",-9.76025338445022,-43.4490121744365,37.6470163045463,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,2.52026690822787e-09
"234","Proteobacteria","Desulfovibrio cuneatus","Desulfovibrio","Desulfovibrionaceae","Desulfovibrionales","Deltaproteobacteria","Bacteria",5.06e-06,"s^-1",28,"Celsius",4.19e-19,"m^3","corkrey, engqvist, gold, patric","23, 555, 12331, 18707",301.15,38.5220922272819,"Mesophile",-12.1941440746649,-42.3164160329528,38.5220922272819,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,1.75017988747096e-10
"235","Proteobacteria","Psychromonas ingrahamii","Psychromonas","Psychromonadaceae","Alteromonadales","Gammaproteobacteria","Bacteria",4.54e-05,"s^-1",5,"Celsius",1.42e-17,"m^3","engqvist, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva","555, 3498, 4840, 12331, 13612, 14489, 18701, 18707, 18718, 18723, 18927",278.15,41.707453080158,"Mesophile",-9.99999845291697,-38.7932897092856,41.707453080158,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,6.71592613080173e-10
"236","Proteobacteria","Sphingopyxis alaskensis","Sphingopyxis","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Bacteria",2.92e-05,"s^-1",7,"Celsius",2.24e-19,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","555, 4805, 12331, 13768, 14400, 18701, 18707, 18718, 18723, 18951",280.15,41.4097022104085,"Mesophile",-10.44134184869,-42.9426409010199,41.4097022104085,0.0416718945124445,0.0289431229851776,0.266651879113348,0.853975217095152,0.153132914706713,-0.266651879113348,4.6764261419455e-10
